TagNo,LabNo,SPP,Sex,Weight,Condition,Analysis_Date,Analysis_Time,Sample_Type,Analyte,Result,Detect,Result_Qualifier,Result_Unit,LOQ,Reporting_Limit,SDG,Remarks,CAS_Number,Location,Length,Sample_Date,Sample_ID,Prep
NA,L40006-90,NA,NA,NA,NA,20231109,2040,Sample,"HCH, beta",NA,N,U,ng/g,0.882,0.171,WG87328,NA,319-85-7,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231109,2040,Sample,"HCH, gamma",NA,N,U,ng/g,0.882,0.136,WG87328,NA,58-89-9,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231109,2040,Sample,Heptachlor,NA,N,U,ng/g,0.441,0.0966,WG87328,NA,76-44-8,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231109,2040,Sample,Aldrin,NA,N,U,ng/g,1.15,0.111,WG87328,NA,309-00-2,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231109,2040,Sample,"Chlordane, gamma (trans)",NA,N,U,ng/g,0.884,0.128,WG87328,NA,5103-74-2,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231109,2040,Sample,"Chlordane, alpha (cis)",NA,N,U,ng/g,0.886,0.137,WG87328,NA,5103-71-9,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231109,2040,Sample,"Chlordane, oxy-",NA,N,U,ng/g,0.894,1.43,WG87328,NA,27304-13-8,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231109,2040,Sample,"Nonachlor, trans-",0.408,Y,J,ng/g,0.885,0.0241,WG87328,NA,39765-80-5,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231109,2040,Sample,"Nonachlor, cis-",0.18,Y,J,ng/g,0.883,0.0249,WG87328,NA,5103-73-1,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231109,2040,Sample,Mirex,0.345,Y,J,ng/g,0.447,0.0608,WG87328,NA,2385-85-5,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231109,2040,Sample,"2,4'-DDE",NA,N,U,ng/g,0.446,0.0872,WG87328,NA,3424-82-6,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231109,2040,Sample,"4,4'-DDE",84.5,Y,NA,ng/g,0.541,0.118,WG87328,NA,72-55-9,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231109,2040,Sample,"2,4'-DDD",NA,N,U,ng/g,0.44,0.0186,WG87328,NA,53-19-0,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231109,2040,Sample,"4,4'-DDD",1.14,Y,NA,ng/g,0.536,0.0306,WG87328,NA,72-54-8,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231109,2040,Sample,"2,4'-DDT",NA,N,U,ng/g,0.445,0.0314,WG87328,NA,789-02-6,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231109,2040,Sample,"4,4'-DDT",0.605,Y,NA,ng/g,0.446,0.0352,WG87328,NA,50-29-3,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231027,0800,Sample,% Moisture,68,Y,NA,%,NA,NA,WG87328,NA,NA,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-90,NA,NA,NA,NA,20231027,0800,Sample,% Lipid,16.9,Y,NA,%,NA,NA,WG87328,NA,NA,NA,NA,23-Oct-21,NJ_AGWT_01_LC,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,Hexachlorobenzene,0.469,Y,NA,ng/g,0.457,0.0615,WG87328,NA,118-74-1,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,"HCH, alpha",NA,N,U,ng/g,0.915,0.106,WG87328,NA,319-84-6,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,"HCH, beta",NA,N,U,ng/g,0.913,0.25,WG87328,NA,319-85-7,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,"HCH, gamma",NA,N,U,ng/g,0.913,0.142,WG87328,NA,58-89-9,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,Heptachlor,NA,N,U,ng/g,0.457,0.105,WG87328,NA,76-44-8,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,Aldrin,NA,N,U,ng/g,1.19,0.113,WG87328,NA,309-00-2,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,"Chlordane, gamma (trans)",NA,N,U,ng/g,0.915,0.0543,WG87328,NA,5103-74-2,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,"Chlordane, alpha (cis)",NA,N,U,ng/g,0.917,0.0583,WG87328,NA,5103-71-9,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,"Chlordane, oxy-",NA,N,U,ng/g,0.925,0.197,WG87328,NA,27304-13-8,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,"Nonachlor, trans-",0.529,Y,J,ng/g,0.915,0.0282,WG87328,NA,39765-80-5,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,"Nonachlor, cis-",0.27,Y,J,ng/g,0.914,0.0292,WG87328,NA,5103-73-1,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,Mirex,NA,N,U,ng/g,0.463,0.0454,WG87328,NA,2385-85-5,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,"2,4'-DDE",NA,N,U,ng/g,0.462,0.0186,WG87328,NA,3424-82-6,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,"4,4'-DDE",10.8,Y,NA,ng/g,0.56,0.0251,WG87328,NA,72-55-9,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,"2,4'-DDD",NA,N,U,ng/g,0.456,0.0202,WG87328,NA,53-19-0,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,"4,4'-DDD",1.42,Y,NA,ng/g,0.554,0.0178,WG87328,NA,72-54-8,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,"2,4'-DDT",0.078,Y,K J,ng/g,0.461,0.0182,WG87328,NA,789-02-6,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231109,2134,Sample,"4,4'-DDT",2.42,Y,NA,ng/g,0.462,0.0204,WG87328,NA,50-29-3,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231027,0800,Sample,% Moisture,62.7,Y,NA,%,NA,NA,WG87328,NA,NA,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-94,NA,NA,NA,NA,20231027,0800,Sample,% Lipid,14.3,Y,NA,%,NA,NA,WG87328,NA,NA,NA,NA,22-Dec-21,NJ_CAGO_01_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,Hexachlorobenzene,0.288,Y,J,ng/g,0.45,0.0713,WG87328,NA,118-74-1,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,"HCH, alpha",NA,N,U,ng/g,0.9,0.0918,WG87328,NA,319-84-6,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,"HCH, beta",NA,N,U,ng/g,0.899,0.169,WG87328,NA,319-85-7,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,"HCH, gamma",NA,N,U,ng/g,0.899,0.0819,WG87328,NA,58-89-9,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,Heptachlor,NA,N,U,ng/g,0.449,0.111,WG87328,NA,76-44-8,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,Aldrin,NA,N,U,ng/g,1.17,0.102,WG87328,NA,309-00-2,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,"Chlordane, gamma (trans)",NA,N,U,ng/g,0.9,0.0525,WG87328,NA,5103-74-2,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,"Chlordane, alpha (cis)",NA,N,U,ng/g,0.903,0.0563,WG87328,NA,5103-71-9,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,"Chlordane, oxy-",0.23,Y,J,ng/g,0.911,0.191,WG87328,NA,27304-13-8,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,"Nonachlor, trans-",0.179,Y,J,ng/g,0.901,0.0206,WG87328,NA,39765-80-5,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,"Nonachlor, cis-",0.068,Y,B J,ng/g,0.899,0.0213,WG87328,NA,5103-73-1,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,Mirex,NA,N,U,ng/g,0.456,0.0423,WG87328,NA,2385-85-5,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,"2,4'-DDE",NA,N,U,ng/g,0.455,0.0141,WG87328,NA,3424-82-6,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,"4,4'-DDE",6.14,Y,NA,ng/g,0.551,0.019,WG87328,NA,72-55-9,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,"2,4'-DDD",NA,N,U,ng/g,0.448,0.0173,WG87328,NA,53-19-0,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,"4,4'-DDD",NA,N,U,ng/g,0.546,0.0394,WG87328,NA,72-54-8,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,"2,4'-DDT",NA,N,U,ng/g,0.454,0.0404,WG87328,NA,789-02-6,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231109,2229,Sample,"4,4'-DDT",0.068,Y,J,ng/g,0.455,0.0453,WG87328,NA,50-29-3,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231027,0800,Sample,% Moisture,67.3,Y,NA,%,NA,NA,WG87328,NA,NA,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-95,NA,NA,NA,NA,20231027,0800,Sample,% Lipid,12.5,Y,NA,%,NA,NA,WG87328,NA,NA,NA,NA,26-Jan-22,NJ_CAGO_30_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,Hexachlorobenzene,0.349,Y,J,ng/g,0.457,0.0613,WG87328,NA,118-74-1,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,"HCH, alpha",NA,N,U,ng/g,0.915,0.114,WG87328,NA,319-84-6,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,"HCH, beta",NA,N,U,ng/g,0.913,0.111,WG87328,NA,319-85-7,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,"HCH, gamma",NA,N,U,ng/g,0.913,0.164,WG87328,NA,58-89-9,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,Heptachlor,NA,N,U,ng/g,0.457,0.125,WG87328,NA,76-44-8,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,Aldrin,NA,N,U,ng/g,1.19,0.134,WG87328,NA,309-00-2,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,"Chlordane, gamma (trans)",NA,N,U,ng/g,0.915,0.152,WG87328,NA,5103-74-2,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,"Chlordane, alpha (cis)",NA,N,U,ng/g,0.917,0.163,WG87328,NA,5103-71-9,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,"Chlordane, oxy-",NA,N,U,ng/g,0.925,0.353,WG87328,NA,27304-13-8,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,"Nonachlor, trans-",0.059,Y,J,ng/g,0.915,0.0416,WG87328,NA,39765-80-5,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,"Nonachlor, cis-",NA,N,U,ng/g,0.914,0.0431,WG87328,NA,5103-73-1,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,Mirex,NA,N,U,ng/g,0.463,0.138,WG87328,NA,2385-85-5,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,"2,4'-DDE",NA,N,U,ng/g,0.462,0.0146,WG87328,NA,3424-82-6,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,"4,4'-DDE",2.62,Y,NA,ng/g,0.56,0.0196,WG87328,NA,72-55-9,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,"2,4'-DDD",NA,N,U,ng/g,0.456,0.021,WG87328,NA,53-19-0,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,"4,4'-DDD",0.146,Y,J,ng/g,0.554,0.0325,WG87328,NA,72-54-8,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,"2,4'-DDT",NA,N,U,ng/g,0.461,0.0333,WG87328,NA,789-02-6,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231109,2324,Sample,"4,4'-DDT",0.05,Y,K J,ng/g,0.462,0.0373,WG87328,NA,50-29-3,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231027,0800,Sample,% Moisture,67.2,Y,NA,%,NA,NA,WG87328,NA,NA,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-96,NA,NA,NA,NA,20231027,0800,Sample,% Lipid,12.4,Y,NA,%,NA,NA,WG87328,NA,NA,NA,NA,22-Dec-21,NJ_MALL_01_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,Hexachlorobenzene,0.156,Y,J,ng/g,0.424,0.0562,WG87328,NA,118-74-1,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,"HCH, alpha",NA,N,U,ng/g,0.849,0.0781,WG87328,NA,319-84-6,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,"HCH, beta",NA,N,U,ng/g,0.847,0.236,WG87328,NA,319-85-7,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,"HCH, gamma",NA,N,U,ng/g,0.847,0.11,WG87328,NA,58-89-9,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,Heptachlor,NA,N,U,ng/g,0.424,0.08,WG87328,NA,76-44-8,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,Aldrin,NA,N,U,ng/g,1.1,0.0808,WG87328,NA,309-00-2,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,"Chlordane, gamma (trans)",NA,N,U,ng/g,0.849,0.0968,WG87328,NA,5103-74-2,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,"Chlordane, alpha (cis)",NA,N,U,ng/g,0.851,0.104,WG87328,NA,5103-71-9,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,"Chlordane, oxy-",1.29,Y,NA,ng/g,0.859,0.164,WG87328,NA,27304-13-8,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,"Nonachlor, trans-",0.771,Y,J,ng/g,0.85,0.0232,WG87328,NA,39765-80-5,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,"Nonachlor, cis-",0.214,Y,J,ng/g,0.848,0.024,WG87328,NA,5103-73-1,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,Mirex,0.175,Y,K J,ng/g,0.429,0.0634,WG87328,NA,2385-85-5,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,"2,4'-DDE",NA,N,U,ng/g,0.429,0.0122,WG87328,NA,3424-82-6,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,"4,4'-DDE",47.7,Y,NA,ng/g,0.52,0.0164,WG87328,NA,72-55-9,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,"2,4'-DDD",NA,N,U,ng/g,0.423,0.0149,WG87328,NA,53-19-0,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,"4,4'-DDD",0.226,Y,J,ng/g,0.514,0.0031,WG87328,NA,72-54-8,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,"2,4'-DDT",0.014,Y,K J,ng/g,0.428,0.0032,WG87328,NA,789-02-6,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231110,0019,Sample,"4,4'-DDT",0.163,Y,J,ng/g,0.429,0.0036,WG87328,NA,50-29-3,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231027,0800,Sample,% Moisture,65.2,Y,NA,%,NA,NA,WG87328,NA,NA,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-97,NA,NA,NA,NA,20231027,0800,Sample,% Lipid,9.09,Y,NA,%,NA,NA,WG87328,NA,NA,NA,NA,24-Nov-21,NJ_MALL_10_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,Hexachlorobenzene,2.08,Y,NA,ng/g,0.456,0.062,WG87328,NA,118-74-1,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,"HCH, alpha",NA,N,U,ng/g,0.913,0.0737,WG87328,NA,319-84-6,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,"HCH, beta",NA,N,U,ng/g,0.911,0.235,WG87328,NA,319-85-7,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,"HCH, gamma",NA,N,U,ng/g,0.911,0.126,WG87328,NA,58-89-9,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,Heptachlor,NA,N,U,ng/g,0.456,0.0964,WG87328,NA,76-44-8,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,Aldrin,NA,N,U,ng/g,1.19,0.0997,WG87328,NA,309-00-2,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,"Chlordane, gamma (trans)",NA,N,U,ng/g,0.913,0.047,WG87328,NA,5103-74-2,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,"Chlordane, alpha (cis)",0.101,Y,J,ng/g,0.915,0.0505,WG87328,NA,5103-71-9,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,"Chlordane, oxy-",1.89,Y,NA,ng/g,0.924,0.12,WG87328,NA,27304-13-8,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,"Nonachlor, trans-",1.71,Y,NA,ng/g,0.914,0.0267,WG87328,NA,39765-80-5,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,"Nonachlor, cis-",0.216,Y,J,ng/g,0.912,0.0276,WG87328,NA,5103-73-1,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,Mirex,NA,N,U,ng/g,0.462,0.0644,WG87328,NA,2385-85-5,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,"2,4'-DDE",NA,N,U,ng/g,0.461,0.012,WG87328,NA,3424-82-6,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,"4,4'-DDE",14.1,Y,NA,ng/g,0.559,0.0161,WG87328,NA,72-55-9,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,"2,4'-DDD",NA,N,U,ng/g,0.455,0.0219,WG87328,NA,53-19-0,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,"4,4'-DDD",0.329,Y,J,ng/g,0.553,0.0218,WG87328,NA,72-54-8,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,"2,4'-DDT",NA,N,U,ng/g,0.46,0.0223,WG87328,NA,789-02-6,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231110,0515,Sample,"4,4'-DDT",2,Y,NA,ng/g,0.461,0.025,WG87328,NA,50-29-3,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231027,0800,Sample,% Moisture,69.5,Y,NA,%,NA,NA,WG87328,NA,NA,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,L40006-98  (A),NA,NA,NA,NA,20231027,0800,Sample,% Lipid,10.9,Y,NA,%,NA,NA,WG87328,NA,NA,NA,NA,24-Nov-21,NJ_MALL_11_AD,NA
NA,WG87328-103  (DUP L40006-98),NA,NA,NA,NA,20231110,0609,DUP,Hexachlorobenzene,2.02,Y,NA,ng/g,0.454,0.0574,WG87328,NA,118-74-1,NA,NA,24-Nov-21,NJ_MALL_11_AD (Duplicate),NA
NA,WG87328-103  (DUP L40006-98),NA,NA,NA,NA,20231110,0609,DUP,"HCH, alpha",NA,N,U,ng/g,0.907,0.094,WG87328,NA,319-84-6,NA,NA,24-Nov-21,NJ_MALL_11_AD (Duplicate),NA
NA,WG87328-103  (DUP L40006-98),NA,NA,NA,NA,20231110,0609,DUP,"HCH, beta",NA,N,U,ng/g,0.906,0.183,WG87328,NA,319-85-7,NA,NA,24-Nov-21,NJ_MALL_11_AD (Duplicate),NA
NA,WG87328-103  (DUP L40006-98),NA,NA,NA,NA,20231110,0609,DUP,"HCH, gamma",NA,N,U,ng/g,0.906,0.132,WG87328,NA,58-89-9,NA,NA,24-Nov-21,NJ_MALL_11_AD (Duplicate),NA
NA,WG87328-103  (DUP L40006-98),NA,NA,NA,NA,20231110,0609,DUP,Heptachlor,NA,N,U,ng/g,0.453,0.0759,WG87328,NA,76-44-8,NA,NA,24-Nov-21,NJ_MALL_11_AD (Duplicate),NA
NA,WG87328-103  (DUP L40006-98),NA,NA,NA,NA,20231110,0609,DUP,Aldrin,NA,N,U,ng/g,1.18,0.0996,WG87328,NA,309-00-2,NA,NA,24-Nov-21,NJ_MALL_11_AD (Duplicate),NA
NA,WG87328-103  (DUP L40006-98),NA,NA,NA,NA,20231110,0609,DUP,"Chlordane, gamma (trans)",NA,N,U,ng/g,0.907,0.0852,WG87328,NA,5103-74-2,NA,NA,24-Nov-21,NJ_MALL_11_AD (Duplicate),NA
NA,WG87328-103  (DUP L40006-98),NA,NA,NA,NA,20231110,0609,DUP,"Chlordane, alpha (cis)",0.113,Y,J,ng/g,0.91,0.0914,WG87328,NA,5103-71-9,NA,NA,24-Nov-21,NJ_MALL_11_AD (Duplicate),NA
NA,WG87328-103  (DUP L40006-98),NA,NA,NA,NA,20231110,0609,DUP,"Chlordane, oxy-",2.09,Y,NA,ng/g,0.918,0.255,WG87328,NA,27304-13-8,NA,NA,24-Nov-21,NJ_MALL_11_AD (Duplicate),NA
